TimeStamp,myo_emg0,myo_emg1,myo_emg2,myo_emg3,myo_emg4,myo_emg5,myo_emg6,myo_emg7,myo_avg,myo_quatw,myo_quatx,myo_quaty,myo_quatz,myo_accx,myo_accy,myo_accz,myo_gyrox,myo_gyroy,myo_gyroz,dummy,dummy,myo_max,myo_reset
9.31516933,2,11,-4,1,1,-1,-3,-2,0,0.95172119,0.09625244,0.04473877,0.2878418,-0.03662109,0.20019531,0.93359375,1.3125,-0.25,0.5625,1.16315E+33,1.16315E+33,0,
9.32575941,4,-7,0,1,1,0,1,2,0,0.95172119,0.09625244,0.04473877,0.2878418,-0.03662109,0.20019531,0.93359375,1.3125,-0.25,0.5625,1.16315E+33,1.16315E+33,0,
9.33653998,-7,11,-4,-6,-5,-3,-3,-6,0,0.95172119,0.09625244,0.04473877,0.2878418,-0.03515625,0.203125,0.93652344,-0.125,-0.1875,0.375,1.16315E+33,1.16315E+33,0,
9.34749389,4,-5,1,0,-1,1,0,0,0,0.95172119,0.0960083,0.04467773,0.28790283,-0.03466797,0.20117188,0.94384766,-1.6875,-0.125,0.5,1.16315E+33,1.16315E+33,0,
9.35850215,4,-5,1,0,-1,1,0,0,0,0.95172119,0.0958252,0.04473877,0.2880249,-0.0390625,0.20410156,0.94042969,-1.1875,-0.0625,0.5625,1.16315E+33,1.16315E+33,0,
9.36928201,-1,-8,7,-1,0,-4,1,1,0,0.95172119,0.0958252,0.04473877,0.2880249,-0.0390625,0.20410156,0.94042969,-1.1875,-0.0625,0.5625,1.16315E+33,1.16315E+33,0,
9.38017488,0,-1,1,-1,-1,0,2,0,0,0.95172119,0.09576416,0.04473877,0.28796387,-0.03466797,0.19433594,0.94238281,-0.625,-0.125,0.5625,1.16315E+33,1.16315E+33,0,
9.39104867,-3,4,6,-1,-2,-2,11,2,0,0.95172119,0.09576416,0.04473877,0.28796387,-0.03466797,0.19433594,0.94238281,-0.625,-0.125,0.5625,1.16315E+33,1.16315E+33,0,
9.40190268,0,3,-2,0,0,-1,-2,-2,0,0.95172119,0.09576416,0.0447998,0.28796387,-0.03320312,0.20117188,0.94287109,0.375,-0.0625,0.5625,1.16315E+33,1.16315E+33,0,
9.4129169,1,-18,-4,-3,0,-2,-5,-1,0,0.95172119,0.0958252,0.0447998,0.28796387,-0.03222656,0.21240234,0.93798828,-0.5,0.25,0.625,1.16315E+33,1.16315E+33,0,
9.42382717,-3,-14,1,3,2,0,1,-1,0,0.95172119,0.0958252,0.0447998,0.28796387,-0.03222656,0.21240234,0.93798828,-0.5,0.25,0.625,1.16315E+33,1.16315E+33,0,
9.43441081,1,-3,1,1,1,2,-1,-1,0,0.95172119,0.09552002,0.0447998,0.28814697,-0.03662109,0.19335938,0.94482422,-1.125,0.1875,1.0625,1.16315E+33,1.16315E+33,0,
9.44485784,1,6,-1,-2,-3,-1,-1,-1,0,0.95172119,0.09552002,0.0447998,0.28814697,-0.03662109,0.19335938,0.94482422,-1.125,0.1875,1.0625,1.16315E+33,1.16315E+33,0,
9.45528769,1,2,2,-3,-1,-2,0,2,0,0.95172119,0.09552002,0.0447998,0.28814697,-0.03173828,0.19873047,0.94580078,-0.0625,-0.125,0.625,1.16315E+33,1.16315E+33,0,
9.4657321,-3,-8,-6,-2,-1,-2,-3,-2,0,0.95172119,0.09552002,0.0447998,0.28814697,-0.03173828,0.19873047,0.94580078,-0.0625,-0.125,0.625,1.16315E+33,1.16315E+33,0,
9.47615576,-3,-8,-6,-2,-1,-2,-3,-2,0,0.95172119,0.09558105,0.04486084,0.28814697,-0.03710938,0.21582031,0.93457031,0.1875,0,0.625,1.16315E+33,1.16315E+33,0,
9.48653626,-1,-5,-14,-3,-2,-2,2,0,0,0.95172119,0.09558105,0.04486084,0.28814697,-0.03710938,0.21582031,0.93457031,0.1875,0,0.625,1.16315E+33,1.16315E+33,0,
9.49696088,-1,-5,-14,-3,-2,-2,2,0,0,0.95172119,0.09558105,0.04486084,0.28814697,-0.03710938,0.21582031,0.93457031,0.1875,0,0.625,1.16315E+33,1.16315E+33,0,
9.50732064,-2,-3,-1,1,-1,-2,-2,-3,0,0.95166016,0.09545898,0.04492188,0.28826904,-0.03320312,0.20898438,0.92871094,-1.375,0.3125,0.625,1.16315E+33,1.16315E+33,0,
9.51776814,1,19,7,1,-3,-3,-4,-3,0,0.95166016,0.09545898,0.04492188,0.28826904,-0.03320312,0.20898438,0.92871094,-1.375,0.3125,0.625,1.16315E+33,1.16315E+33,0,
9.52816749,-5,-7,-3,-7,-5,-3,-2,-3,0,0.95166016,0.09545898,0.04492188,0.28826904,-0.03857422,0.20117188,0.9375,-0.8125,0.5,0.8125,1.16315E+33,1.16315E+33,0,
9.5386169,0,3,2,2,1,1,-2,0,0,0.95166016,0.09545898,0.04498291,0.28826904,-0.03759766,0.203125,0.94287109,0.3125,-0.0625,0.1875,1.16315E+33,1.16315E+33,0,
9.54909539,3,15,7,2,2,2,-1,0,0,0.95166016,0.09545898,0.04498291,0.28826904,-0.03759766,0.203125,0.94287109,0.3125,-0.0625,0.1875,1.16315E+33,1.16315E+33,0,
9.55950522,3,15,7,2,2,2,-1,0,0,0.95166016,0.09545898,0.04498291,0.28826904,-0.03417969,0.20898438,0.93701172,-0.0625,-0.875,0,1.16315E+33,1.16315E+33,0,
9.56993246,-1,-5,4,0,-3,-2,-1,-1,0,0.95166016,0.09545898,0.04498291,0.28826904,-0.03417969,0.20898438,0.93701172,-0.0625,-0.875,0,1.16315E+33,1.16315E+33,0,
9.58035493,-1,-5,4,0,-3,-2,-1,-1,0,0.95166016,0.09545898,0.04498291,0.28826904,-0.03417969,0.20898438,0.93701172,-0.0625,-0.875,0,1.16315E+33,1.16315E+33,0,
9.59070635,-1,-3,11,0,1,-2,0,0,0,0.95166016,0.09539795,0.04492188,0.28826904,-0.04003906,0.20751953,0.94140625,-1.0625,-1.0625,0.1875,1.16315E+33,1.16315E+33,0,
9.60115218,3,0,-4,-3,-2,1,-2,0,0,0.95166016,0.09533691,0.04473877,0.28833008,-0.03466797,0.20117188,0.93603516,-1,-1.0625,0.5,1.16315E+33,1.16315E+33,0,
9.61161995,-2,8,-1,-2,2,0,0,0,0,0.95166016,0.09533691,0.04473877,0.28833008,-0.03466797,0.20117188,0.93603516,-1,-1.0625,0.5,1.16315E+33,1.16315E+33,0,
9.62205243,0,7,2,1,-3,-1,1,-1,0,0.95166016,0.09533691,0.0447998,0.28833008,-0.03808594,0.19824219,0.94287109,-0.0625,-1,0.25,1.16315E+33,1.16315E+33,0,
9.63260913,0,-12,-6,-1,-1,0,-1,-2,0,0.95166016,0.09539795,0.04467773,0.28833008,-0.03369141,0.19873047,0.94433594,0.375,-1.0625,0.0625,1.16315E+33,1.16315E+33,0,
9.64308977,-1,9,-2,0,0,2,13,2,0,0.95166016,0.09539795,0.04467773,0.28833008,-0.03369141,0.19873047,0.94433594,0.375,-1.0625,0.0625,1.16315E+33,1.16315E+33,0,
9.65353227,2,9,0,0,-2,-1,0,0,0,0.95166016,0.09539795,0.04467773,0.28833008,-0.03369141,0.19873047,0.94433594,0.375,-1.0625,0.0625,1.16315E+33,1.16315E+33,0,
9.66396236,2,9,0,0,-2,-1,0,0,0,0.95166016,0.09545898,0.04467773,0.28833008,-0.03222656,0.21044922,0.93505859,-0.5625,-0.875,-0.1875,1.16315E+33,1.16315E+33,0,
9.6743567,-1,-7,2,0,0,0,1,-2,0,0.95166016,0.09515381,0.04455566,0.28839111,-0.03515625,0.20458984,0.9375,-2.25,-0.9375,0.25,1.16315E+33,1.16315E+33,0,
9.68484044,1,18,-5,-2,-1,-3,-3,-2,0,0.95166016,0.09515381,0.04455566,0.28839111,-0.03515625,0.20458984,0.9375,-2.25,-0.9375,0.25,1.16315E+33,1.16315E+33,0,
9.69528222,2,-7,3,-1,0,0,-1,2,0,0.95172119,0.09490967,0.04437256,0.28845215,-0.03515625,0.19384766,0.93359375,-1.4375,-0.6875,0.375,1.16315E+33,1.16315E+33,0,
9.70574188,1,-2,-3,0,-1,0,0,1,0,0.95172119,0.09490967,0.04437256,0.28845215,-0.03515625,0.19384766,0.93359375,-1.4375,-0.6875,0.375,1.16315E+33,1.16315E+33,0,
9.71616578,1,-2,-3,0,-1,0,0,1,0,0.95172119,0.09490967,0.04443359,0.28845215,-0.03515625,0.19433594,0.94238281,-0.3125,-0.1875,0.1875,1.16315E+33,1.16315E+33,0,
9.72656894,-4,-8,-5,-2,0,-1,-1,-3,0,0.95172119,0.09490967,0.04443359,0.28845215,-0.03515625,0.19433594,0.94238281,-0.3125,-0.1875,0.1875,1.16315E+33,1.16315E+33,0,
9.73716021,-4,-8,-5,-2,0,-1,-1,-3,0,0.95172119,0.09484863,0.04443359,0.28845215,-0.03710938,0.19335938,0.94677734,-0.1875,-0.25,0.375,1.16315E+33,1.16315E+33,0,
9.74759626,2,-6,-3,-1,-1,-1,-4,-2,0,0.95172119,0.09484863,0.04443359,0.28845215,-0.03710938,0.19335938,0.94677734,-0.1875,-0.25,0.375,1.16315E+33,1.16315E+33,0,
9.75798392,0,9,2,-1,-2,-2,-4,-3,0,0.95172119,0.09490967,0.04449463,0.28845215,-0.03759766,0.20654297,0.94580078,-0.0625,-0.5625,0.4375,1.16315E+33,1.16315E+33,0,
9.76844454,0,9,2,-1,-2,-2,-4,-3,0,0.95172119,0.09490967,0.04449463,0.28845215,-0.03759766,0.20654297,0.94580078,-0.0625,-0.5625,0.4375,1.16315E+33,1.16315E+33,0,
9.778862,-6,13,2,-5,-1,-1,-2,-3,0,0.95172119,0.09490967,0.04449463,0.28845215,-0.04101562,0.203125,0.94433594,-0.1875,-1,0.6875,1.16315E+33,1.16315E+33,0,
9.78930855,-2,4,0,-1,0,-3,-3,-1,0,0.95172119,0.09490967,0.04449463,0.28845215,-0.04101562,0.203125,0.94433594,-0.1875,-1,0.6875,1.16315E+33,1.16315E+33,0,
9.79971957,-2,-8,3,0,0,-1,-4,0,0,0.95172119,0.09490967,0.04449463,0.28845215,-0.03515625,0.19824219,0.93847656,-0.5,-0.75,0.5,1.16315E+33,1.16315E+33,0,
9.81015944,-2,-8,3,0,0,-1,-4,0,0,0.95172119,0.09490967,0.04449463,0.28845215,-0.03515625,0.19824219,0.93847656,-0.5,-0.75,0.5,1.16315E+33,1.16315E+33,0,
9.82052326,-2,-8,3,0,0,-1,-4,0,0,0.95172119,0.09490967,0.04449463,0.28845215,-0.03515625,0.19824219,0.93847656,-0.5,-0.75,0.5,1.16315E+33,1.16315E+33,0,
9.83088446,-2,-8,3,0,0,-1,-4,0,0,0.95172119,0.09490967,0.04449463,0.28845215,-0.03515625,0.19824219,0.93847656,-0.5,-0.75,0.5,1.16315E+33,1.16315E+33,0,
9.84124398,-3,-11,-15,-3,-3,-1,2,0,0,0.95172119,0.09490967,0.04455566,0.28839111,-0.03808594,0.203125,0.9453125,-0.5,-0.4375,0.375,1.16315E+33,1.16315E+33,0,
9.85171795,-1,-2,0,1,-1,-3,1,-1,0,0.95172119,0.09484863,0.04455566,0.28839111,-0.0390625,0.19628906,0.94042969,-0.625,-0.25,0.5625,1.16315E+33,1.16315E+33,0,
9.86216259,1,-9,-3,-2,1,-1,-4,-2,0,0.95172119,0.09484863,0.0446167,0.28839111,-0.03564453,0.19384766,0.94384766,0.1875,-0.25,0.375,1.16315E+33,1.16315E+33,0,
9.87269568,1,8,0,-1,-2,-1,-1,-1,0,0.95172119,0.09484863,0.0446167,0.28839111,-0.03417969,0.20458984,0.93798828,0.125,-0.25,0.1875,1.16315E+33,1.16315E+33,0,
9.88315034,-2,-1,2,-1,0,-1,1,-3,0,0.95172119,0.09484863,0.0446167,0.28839111,-0.03417969,0.20458984,0.93798828,0.125,-0.25,0.1875,1.16315E+33,1.16315E+33,0,
9.89359617,-4,4,9,-1,-4,-2,8,2,0,0.95172119,0.09490967,0.0446167,0.28839111,-0.03857422,0.20507812,0.93701172,-0.625,-0.125,0.1875,1.16315E+33,1.16315E+33,0,
9.90403342,0,-10,-12,0,1,0,-4,1,0,0.95172119,0.09490967,0.0446167,0.28839111,-0.03857422,0.20507812,0.93701172,-0.625,-0.125,0.1875,1.16315E+33,1.16315E+33,0,
9.91449785,-4,-26,-3,-3,-2,-2,-4,-4,0,0.95172119,0.09466553,0.04467773,0.28851318,-0.03564453,0.19921875,0.94287109,-1.25,0,0.4375,1.16315E+33,1.16315E+33,0,
9.9249835,0,-10,-6,-1,-2,1,1,-1,0,0.95172119,0.09466553,0.04467773,0.28851318,-0.03564453,0.19921875,0.94287109,-1.25,0,0.4375,1.16315E+33,1.16315E+33,0,
9.9353919,0,17,3,-4,-4,-1,-4,-4,0,0.95172119,0.09466553,0.04467773,0.28851318,-0.03466797,0.19140625,0.94433594,-0.1875,0,0.375,1.16315E+33,1.16315E+33,0,
9.94584155,1,-1,-3,1,2,1,1,0,0,0.95172119,0.09466553,0.04467773,0.28851318,-0.03466797,0.19140625,0.94433594,-0.1875,0,0.375,1.16315E+33,1.16315E+33,0,
9.95628023,1,11,-2,1,-1,-2,-4,-1,0,0.95166016,0.09490967,0.04473877,0.28851318,-0.03222656,0.20214844,0.94140625,1.0625,-0.25,0.375,1.16315E+33,1.16315E+33,0,
9.96672201,-2,-8,-1,0,-1,-1,-2,-1,0,0.95166016,0.09490967,0.04473877,0.28851318,-0.03222656,0.20214844,0.94140625,1.0625,-0.25,0.375,1.16315E+33,1.16315E+33,0,
9.97712016,-2,-8,-1,0,-1,-1,-2,-1,0,0.95166016,0.09490967,0.04473877,0.28851318,-0.03564453,0.20263672,0.92871094,0.25,-0.1875,0.625,1.16315E+33,1.16315E+33,0,
9.98754644,1,-3,1,-1,-2,-3,-2,-3,0,0.95166016,0.09490967,0.04473877,0.28851318,-0.03564453,0.20263672,0.92871094,0.25,-0.1875,0.625,1.16315E+33,1.16315E+33,0,
9.99795747,0,15,8,-2,-5,-3,-1,-1,0,0.95166016,0.09490967,0.04473877,0.28851318,-0.04052734,0.20068359,0.94140625,-0.1875,-0.4375,0.5,1.16315E+33,1.16315E+33,0,
10.00841999,0,15,8,-2,-5,-3,-1,-1,0,0.95166016,0.09490967,0.04473877,0.28851318,-0.04052734,0.20068359,0.94140625,-0.1875,-0.4375,0.5,1.16315E+33,1.16315E+33,0,
10.01878357,2,0,4,-2,-2,-3,-1,-3,0,0.95166016,0.09490967,0.0447998,0.28851318,-0.03613281,0.19726562,0.93896484,0.125,-0.6875,-0.0625,1.16315E+33,1.16315E+33,0,
10.02922225,2,0,4,-2,-2,-3,-1,-3,0,0.95166016,0.09490967,0.0447998,0.28851318,-0.03613281,0.19726562,0.93896484,0.125,-0.6875,-0.0625,1.16315E+33,1.16315E+33,0,
10.03958154,0,25,-3,-1,-1,-2,0,0,0,0.95166016,0.09490967,0.0447998,0.28851318,-0.03125,0.20361328,0.92871094,0.125,-0.5625,-0.25,1.16315E+33,1.16315E+33,0,
10.05002475,1,-2,5,1,0,1,0,0,0,0.95166016,0.09490967,0.0447998,0.28851318,-0.03125,0.20361328,0.92871094,0.125,-0.5625,-0.25,1.16315E+33,1.16315E+33,0,
10.06042886,0,-13,-3,-2,-2,0,0,-1,0,0.95166016,0.09490967,0.0447998,0.28851318,-0.03222656,0.20556641,0.94335938,-0.625,-0.3125,0.5,1.16315E+33,1.16315E+33,0,
10.07088518,0,-2,3,0,1,0,3,1,0,0.95166016,0.09490967,0.0447998,0.28851318,-0.03515625,0.19628906,0.94189453,-0.625,0.1875,0.625,1.16315E+33,1.16315E+33,0,
10.08131552,-1,4,0,0,-1,-2,-3,-4,0,0.95166016,0.09490967,0.0447998,0.28851318,-0.03515625,0.19628906,0.94189453,-0.625,0.1875,0.625,1.16315E+33,1.16315E+33,0,
10.09174705,-3,3,-12,-4,-3,-1,-1,-2,0,0.95166016,0.09490967,0.0447998,0.28851318,-0.03515625,0.19628906,0.94189453,-0.625,0.1875,0.625,1.16315E+33,1.16315E+33,0,
10.10215616,-1,-3,-1,-2,-1,-1,-1,-1,0,0.95166016,0.09490967,0.04486084,0.28851318,-0.03808594,0.19238281,0.94042969,0.4375,0.1875,0.25,1.16315E+33,1.16315E+33,0,
10.11266184,0,-12,4,-2,-1,0,0,0,0,0.95166016,0.09490967,0.04486084,0.28851318,-0.04248047,0.203125,0.94140625,0.5,-0.25,0,1.16315E+33,1.16315E+33,0,
10.12310791,-1,11,1,0,1,-1,-1,0,0,0.95166016,0.09490967,0.04486084,0.28851318,-0.04248047,0.203125,0.94140625,0.5,-0.25,0,1.16315E+33,1.16315E+33,0,
10.13368464,-1,11,1,0,1,-1,-1,0,0,0.95166016,0.09490967,0.04486084,0.28851318,-0.04248047,0.203125,0.94140625,0.5,-0.25,0,1.16315E+33,1.16315E+33,0,
10.14433742,-1,11,1,0,1,-1,-1,0,0,0.95166016,0.09490967,0.04486084,0.28851318,-0.04248047,0.203125,0.94140625,0.5,-0.25,0,1.16315E+33,1.16315E+33,0,
10.15496993,1,1,7,-6,-2,-2,-2,-4,0,0.95166016,0.09484863,0.04492188,0.28851318,-0.03564453,0.19580078,0.94042969,-0.6875,-0.5625,0.625,1.16315E+33,1.16315E+33,0,
10.1658299,0,5,-2,1,0,-2,-4,-3,0,0.95166016,0.09484863,0.04492188,0.28851318,-0.03564453,0.19580078,0.94042969,-0.6875,-0.5625,0.625,1.16315E+33,1.16315E+33,0,
10.17657351,-1,-20,-4,0,0,1,0,0,0,0.95166016,0.09484863,0.04492188,0.28851318,-0.03027344,0.1953125,0.93798828,0.625,-0.6875,0.625,1.16315E+33,1.16315E+33,0,
10.18747497,-4,-8,-4,-1,-2,-1,-1,-1,0,0.95166016,0.09484863,0.04492188,0.28851318,-0.03027344,0.1953125,0.93798828,0.625,-0.6875,0.625,1.16315E+33,1.16315E+33,0,
10.19827151,1,19,-1,-1,0,0,0,1,0,0.95159912,0.09515381,0.0447998,0.28857422,-0.02929688,0.19238281,0.93847656,1.625,-1.25,0.4375,1.16315E+33,1.16315E+33,0,
10.20917988,-3,1,3,2,0,-1,-2,-4,0,0.95159912,0.09515381,0.0447998,0.28857422,-0.02929688,0.19238281,0.93847656,1.625,-1.25,0.4375,1.16315E+33,1.16315E+33,0,
10.21999025,-2,-12,-11,0,2,0,-1,-1,0,0.95159912,0.09539795,0.04467773,0.28857422,-0.03271484,0.21191406,0.93994141,0.4375,-1.1875,0.4375,1.16315E+33,1.16315E+33,0,
10.23087716,3,0,0,0,-3,0,-1,1,0,0.95159912,0.09539795,0.04467773,0.28857422,-0.03271484,0.21191406,0.93994141,0.4375,-1.1875,0.4375,1.16315E+33,1.16315E+33,0,
10.24162292,2,4,-3,-4,-3,-2,-3,-3,0,0.95159912,0.09533691,0.04449463,0.28869629,-0.03515625,0.20458984,0.9453125,-1,-1.3125,0.6875,1.16315E+33,1.16315E+33,0,
10.25265694,-3,17,-6,-1,1,-1,-1,-1,0,0.95159912,0.09533691,0.04449463,0.28869629,-0.03417969,0.20166016,0.94189453,-0.6875,-0.8125,0.4375,1.16315E+33,1.16315E+33,0,
10.26349545,1,13,6,4,1,-1,12,2,0,0.95159912,0.09533691,0.04449463,0.28869629,-0.03417969,0.20166016,0.94189453,-0.6875,-0.8125,0.4375,1.16315E+33,1.16315E+33,0,
10.27426267,2,2,-1,-2,-2,0,-1,1,0,0.95159912,0.09533691,0.04449463,0.28869629,-0.03417969,0.20166016,0.94189453,-0.6875,-0.8125,0.4375,1.16315E+33,1.16315E+33,0,
10.28508067,-1,10,0,-1,0,0,-4,1,0,0.95159912,0.09533691,0.04449463,0.28869629,-0.02929688,0.20214844,0.94628906,0.625,-0.375,0.75,1.16315E+33,1.16315E+33,0,
10.29594374,-7,18,-4,-1,-2,-1,-1,0,0,0.95159912,0.09533691,0.04455566,0.28869629,-0.03515625,0.20458984,0.93945312,0.5,0.0625,0.4375,1.16315E+33,1.16315E+33,0,
10.30685329,2,7,2,0,0,0,1,1,0,0.95159912,0.09533691,0.04455566,0.28869629,-0.03515625,0.20458984,0.93945312,0.5,0.0625,0.4375,1.16315E+33,1.16315E+33,0,
10.31773353,3,-8,0,-1,-1,0,-3,-1,0,0.95159912,0.09539795,0.04455566,0.28869629,-0.03466797,0.20849609,0.93505859,-0.125,-0.0625,0.5625,1.16315E+33,1.16315E+33,0,
10.32859325,0,9,4,-1,-2,-2,-3,-2,0,0.95159912,0.09539795,0.04455566,0.28869629,-0.03466797,0.20849609,0.93505859,-0.125,-0.0625,0.5625,1.16315E+33,1.16315E+33,0,
10.33937311,0,-13,-11,-2,-1,-1,1,-2,0,0.95159912,0.09539795,0.0446167,0.28869629,-0.03613281,0.20458984,0.93652344,-1,-0.25,0.1875,1.16315E+33,1.16315E+33,0,
10.35027003,-2,-5,4,2,-1,-1,0,-1,0,0.95159912,0.09539795,0.0446167,0.28869629,-0.03613281,0.20458984,0.93652344,-1,-0.25,0.1875,1.16315E+33,1.16315E+33,0,
10.36106253,1,0,-8,-2,-3,0,-3,1,0,0.95153809,0.09539795,0.04467773,0.28869629,-0.04345703,0.20849609,0.94140625,-0.75,-0.6875,0.375,1.16315E+33,1.16315E+33,0,
10.37203932,-5,2,0,-4,-4,-1,-2,-4,0,0.95153809,0.09539795,0.04467773,0.28869629,-0.04345703,0.20849609,0.94140625,-0.75,-0.6875,0.375,1.16315E+33,1.16315E+33,0,
10.38294005,-5,2,0,-4,-4,-1,-2,-4,0,0.95153809,0.09552002,0.0446167,0.28869629,-0.0390625,0.19726562,0.94335938,0.75,-1.0625,0.4375,1.16315E+33,1.16315E+33,0,
10.39368272,2,-4,0,2,2,0,9,6,0,0.95153809,0.0958252,0.04449463,0.28863525,-0.02978516,0.19726562,0.93945312,1.6875,-1.4375,-0.375,1.16315E+33,1.16315E+33,0,
10.40460062,2,2,-1,-3,-3,-1,-1,0,0,0.95153809,0.0958252,0.04449463,0.28863525,-0.02978516,0.19726562,0.93945312,1.6875,-1.4375,-0.375,1.16315E+33,1.16315E+33,0,
10.4154408,0,-1,-2,0,1,0,-4,-1,0,0.95153809,0.09613037,0.04443359,0.28857422,-0.03417969,0.21191406,0.94189453,0.5625,-1.3125,-0.1875,1.16315E+33,1.16315E+33,0,
10.42632341,-3,10,2,-3,-3,-1,-2,-1,0,0.95153809,0.09613037,0.04443359,0.28857422,-0.03417969,0.21191406,0.94189453,0.5625,-1.3125,-0.1875,1.16315E+33,1.16315E+33,0,
10.43698001,-1,3,-13,0,1,0,-2,-1,0,0.95153809,0.0960083,0.04431152,0.28857422,-0.03173828,0.20947266,0.93359375,-1.625,-0.6875,0,1.16315E+33,1.16315E+33,0,
10.44744182,-3,-4,5,3,1,0,0,-2,0,0.95153809,0.0960083,0.04431152,0.28857422,-0.03173828,0.20947266,0.93359375,-1.625,-0.6875,0,1.16315E+33,1.16315E+33,0,
10.45786214,-3,-4,5,3,1,0,0,-2,0,0.95153809,0.0960083,0.04431152,0.28857422,-0.03222656,0.19921875,0.93652344,-0.625,-0.5,0.1875,1.16315E+33,1.16315E+33,0,
10.46827126,3,29,-10,-1,0,-1,1,2,0,0.95153809,0.0960083,0.04431152,0.28857422,-0.03222656,0.19921875,0.93652344,-0.625,-0.5,0.1875,1.16315E+33,1.16315E+33,0,
10.47870493,5,6,2,-3,-1,-2,1,0,0,0.95153809,0.09606934,0.04431152,0.28863525,-0.03271484,0.19091797,0.94335938,1.0625,-0.375,0.375,1.16315E+33,1.16315E+33,0,
10.48916841,5,6,2,-3,-1,-2,1,0,0,0.95153809,0.09606934,0.04431152,0.28863525,-0.03271484,0.19091797,0.94335938,1.0625,-0.375,0.375,1.16315E+33,1.16315E+33,0,
10.49952483,-5,0,-7,-3,-1,-3,3,-1,0,0.95147705,0.09625244,0.04443359,0.28863525,-0.03271484,0.19726562,0.93603516,1.375,-0.0625,0.3125,1.16315E+33,1.16315E+33,0,
10.50998807,-5,0,-7,-3,-1,-3,3,-1,0,0.95147705,0.09625244,0.04443359,0.28863525,-0.03271484,0.19726562,0.93603516,1.375,-0.0625,0.3125,1.16315E+33,1.16315E+33,0,
10.52034879,0,6,9,0,1,0,-3,-2,0,0.95147705,0.09631348,0.04443359,0.28863525,-0.03173828,0.21191406,0.94140625,-0.375,0,0.5,1.16315E+33,1.16315E+33,0,
10.53082061,-2,-6,7,-3,-4,-2,-1,-2,0,0.95147705,0.09631348,0.04443359,0.28863525,-0.03173828,0.21191406,0.94140625,-0.375,0,0.5,1.16315E+33,1.16315E+33,0,
10.54124308,1,-2,-2,0,4,1,-1,1,0,0.95147705,0.0960083,0.04443359,0.28875732,-0.03613281,0.19873047,0.94628906,-1.4375,-0.0625,0.8125,1.16315E+33,1.16315E+33,0,
10.55169797,1,4,0,-2,-3,0,-1,0,0,0.95147705,0.0960083,0.04443359,0.28875732,-0.03613281,0.19873047,0.94628906,-1.4375,-0.0625,0.8125,1.16315E+33,1.16315E+33,0,
10.5621407,1,4,0,-2,-3,0,-1,0,0,0.95147705,0.0960083,0.04443359,0.28875732,-0.03564453,0.19873047,0.93701172,-0.4375,-0.0625,0.8125,1.16315E+33,1.16315E+33,0,
10.57258081,1,-6,-1,0,1,-2,-2,0,0,0.95147705,0.0960083,0.04443359,0.28875732,-0.03564453,0.19873047,0.93701172,-0.4375,-0.0625,0.8125,1.16315E+33,1.16315E+33,0,
10.58301473,1,-5,5,1,-1,1,2,-2,0,0.95147705,0.0960083,0.04443359,0.28875732,-0.03027344,0.19824219,0.93945312,0.625,0.125,0.625,1.16315E+33,1.16315E+33,0,
10.59350228,-2,15,-5,0,0,-1,0,-2,0,0.95147705,0.0960083,0.04443359,0.28875732,-0.03027344,0.19824219,0.93945312,0.625,0.125,0.625,1.16315E+33,1.16315E+33,0,
10.6039567,0,1,1,1,0,0,-2,-1,0,0.95147705,0.0960083,0.04449463,0.28875732,-0.03466797,0.20605469,0.93798828,0.625,0.25,0.5,1.16315E+33,1.16315E+33,0,
10.61445808,-4,-13,2,0,-2,-1,-2,-2,0,0.95147705,0.0960083,0.04449463,0.28875732,-0.03466797,0.20605469,0.93798828,0.625,0.25,0.5,1.16315E+33,1.16315E+33,0,
10.62498403,1,5,2,0,-2,0,-2,1,0,0.95147705,0.09606934,0.04449463,0.28875732,-0.03369141,0.21435547,0.93847656,-0.6875,0.0625,0.5,1.16315E+33,1.16315E+33,0,
10.63575292,-1,0,-3,-1,-1,-3,3,1,0,0.95147705,0.09588623,0.04455566,0.28887939,-0.03320312,0.20654297,0.93847656,-1.3125,0.125,0.375,1.16315E+33,1.16315E+33,0,
10.64628029,1,3,3,-1,0,0,-4,-1,0,0.95147705,0.09588623,0.04455566,0.28887939,-0.03320312,0.20654297,0.93847656,-1.3125,0.125,0.375,1.16315E+33,1.16315E+33,0,
10.65671134,0,-12,-2,-1,-1,-3,0,0,0,0.95147705,0.09588623,0.04455566,0.28881836,-0.03173828,0.20166016,0.94238281,-0.5,-0.125,0.3125,1.16315E+33,1.16315E+33,0,
10.66720176,0,-12,-2,-1,-1,-3,0,0,0,0.95147705,0.09588623,0.04455566,0.28881836,-0.03173828,0.20166016,0.94238281,-0.5,-0.125,0.3125,1.16315E+33,1.16315E+33,0,
10.67760777,0,-7,-9,0,0,0,1,-1,0,0.95147705,0.09588623,0.04455566,0.28881836,-0.03271484,0.20751953,0.93798828,0.6875,0,0.1875,1.16315E+33,1.16315E+33,0,
10.68812013,0,-8,-4,-2,-3,-1,0,-2,0,0.95147705,0.09588623,0.04455566,0.28881836,-0.03271484,0.20751953,0.93798828,0.6875,0,0.1875,1.16315E+33,1.16315E+33,0,
10.69854617,3,12,-4,-1,-1,1,0,2,0,0.95147705,0.09594727,0.04455566,0.28881836,-0.03222656,0.20947266,0.93652344,0.4375,0,-0.1875,1.16315E+33,1.16315E+33,0,
